4.390525817871093750e-01,2.713630534708499908e-02,7.922331988811492920e-02,1.802332252264022827e-01,9.840676933526992798e-02,3.612570435507223010e-05,1.705800443887710571e-01,1.480009450460784137e-05,5.280401092022657394e-03,3.644145544967614114e-05
6.296802312135696411e-02,2.483420539647340775e-03,3.177916109561920166e-01,1.903703808784484863e-02,2.954230904579162598e-01,1.829807588364928961e-04,2.655479311943054199e-01,4.233817890053614974e-05,3.629114851355552673e-02,2.324590604985132813e-04
2.353029594814870507e-05,3.731499018613249063e-04,3.133606514893472195e-05,1.594563946127891541e-04,5.512652205652557313e-05,2.952074110507965088e-01,4.220590926706790924e-05,5.907443165779113770e-01,4.034698940813541412e-03,1.093287840485572815e-01
2.353029594814870507e-05,3.731499018613249063e-04,3.133606514893472195e-05,1.594563946127891541e-04,5.512652205652557313e-05,2.952074110507965088e-01,4.220590926706790924e-05,5.907443165779113770e-01,4.034698940813541412e-03,1.093287840485572815e-01
2.353029594814870507e-05,3.731499018613249063e-04,3.133606514893472195e-05,1.594563946127891541e-04,5.512652205652557313e-05,2.952074110507965088e-01,4.220590926706790924e-05,5.907443165779113770e-01,4.034698940813541412e-03,1.093287840485572815e-01
2.865383774042129517e-02,7.280140519142150879e-01,2.605424495413899422e-03,2.278778702020645142e-01,4.646518733352422714e-03,2.432032779324799776e-04,6.880994420498609543e-03,4.355488345026969910e-04,5.555106326937675476e-04,8.717699529370293021e-05
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
3.030591607093811035e-01,1.157194823026657104e-01,3.687420487403869629e-02,3.929152786731719971e-01,5.735787749290466309e-02,7.137991633499041200e-05,9.047482907772064209e-02,5.035431240685284138e-05,3.430182114243507385e-03,4.718167474493384361e-05
4.673680086852982640e-05,5.587760097114369273e-05,1.887467078631743789e-04,7.164850103436037898e-05,2.435790083836764097e-04,3.649297356605529785e-01,1.830756227718666196e-04,1.489521712064743042e-01,1.915247738361358643e-02,4.661759436130523682e-01
4.162524640560150146e-01,2.353646047413349152e-02,9.257315099239349365e-02,1.615186333656311035e-01,1.122365742921829224e-01,4.069792703376151621e-05,1.875214725732803345e-01,1.610216713743284345e-05,6.262882612645626068e-03,4.156201248406432569e-05
2.743019722402095795e-03,2.121545403497293591e-04,1.614850759506225586e-02,1.241612131707370281e-03,1.852815598249435425e-02,5.575318634510040283e-02,1.401421055197715759e-02,1.442906819283962250e-02,8.088715076446533203e-01,6.805853545665740967e-02
1.567397639155387878e-02,8.520588162355124950e-04,8.857382833957672119e-02,5.743403453379869461e-03,9.701541066169738770e-02,8.823032490909099579e-03,7.617021352052688599e-02,2.091545844450592995e-03,6.941861510276794434e-01,1.087042409926652908e-02
1.232800781726837158e-01,3.686696290969848633e-01,1.200751867145299911e-02,4.407926797866821289e-01,2.119116485118865967e-02,1.519169745733961463e-04,3.200479969382286072e-02,1.608242891961708665e-04,1.662724302150309086e-03,7.866120722610503435e-05
4.162524640560150146e-01,2.353646047413349152e-02,9.257315099239349365e-02,1.615186333656311035e-01,1.122365742921829224e-01,4.069792703376151621e-05,1.875214725732803345e-01,1.610216713743284345e-05,6.262882612645626068e-03,4.156201248406432569e-05
1.448622811585664749e-02,6.684442632831633091e-04,8.406823873519897461e-02,4.919728264212608337e-03,9.215381741523742676e-02,7.912294007837772369e-03,7.191883027553558350e-02,1.875727437436580658e-03,7.122762799263000488e-01,9.720396250486373901e-03
4.072478711605072021e-01,2.029670216143131256e-02,1.013522446155548096e-01,1.459129899740219116e-01,1.201787143945693970e-01,4.039892155560664833e-05,1.980349570512771606e-01,1.531665839138440788e-05,6.878667976707220078e-03,4.203860953566618264e-05
2.726368438743520528e-05,4.629129834938794374e-04,3.035601184819824994e-05,1.904369419207796454e-04,5.421337846200913191e-05,2.907204329967498779e-01,4.298384374123997986e-05,5.983125567436218262e-01,3.850571345537900925e-03,1.063083112239837646e-01
2.353029594814870507e-05,3.731499018613249063e-04,3.133606514893472195e-05,1.594563946127891541e-04,5.512652205652557313e-05,2.952074110507965088e-01,4.220590926706790924e-05,5.907443165779113770e-01,4.034698940813541412e-03,1.093287840485572815e-01
2.353029594814870507e-05,3.731499018613249063e-04,3.133606514893472195e-05,1.594563946127891541e-04,5.512652205652557313e-05,2.952074110507965088e-01,4.220590926706790924e-05,5.907443165779113770e-01,4.034698940813541412e-03,1.093287840485572815e-01
5.083864016341976821e-05,4.557445936370640993e-05,2.224035270046442747e-04,6.598525214940309525e-05,2.782550582196563482e-04,3.474397957324981689e-01,2.117077092407271266e-04,1.203781589865684509e-01,2.166256308555603027e-02,5.096446871757507324e-01
4.072478711605072021e-01,2.029670216143131256e-02,1.013522446155548096e-01,1.459129899740219116e-01,1.201787143945693970e-01,4.039892155560664833e-05,1.980349570512771606e-01,1.531665839138440788e-05,6.878667976707220078e-03,4.203860953566618264e-05
2.865383774042129517e-02,7.280140519142150879e-01,2.605424495413899422e-03,2.278778702020645142e-01,4.646518733352422714e-03,2.432032779324799776e-04,6.880994420498609543e-03,4.355488345026969910e-04,5.555106326937675476e-04,8.717699529370293021e-05
4.162524640560150146e-01,2.353646047413349152e-02,9.257315099239349365e-02,1.615186333656311035e-01,1.122365742921829224e-01,4.069792703376151621e-05,1.875214725732803345e-01,1.610216713743284345e-05,6.262882612645626068e-03,4.156201248406432569e-05
4.075320975971408188e-05,7.625953730894252658e-05,1.455723395338281989e-04,8.278099994640797377e-05,1.989989250432699919e-04,3.802132904529571533e-01,1.464508532080799341e-04,1.896023005247116089e-01,1.572452299296855927e-02,4.137690663337707520e-01
6.366170197725296021e-02,2.409214619547128677e-03,3.281464874744415283e-01,1.867778412997722626e-02,2.951369285583496094e-01,9.962084732251241803e-05,2.684035599231719971e-01,2.270824370498303324e-05,2.331503853201866150e-02,1.270492211915552616e-04
5.083864016341976821e-05,4.557445936370640993e-05,2.224035270046442747e-04,6.598525214940309525e-05,2.782550582196563482e-04,3.474397957324981689e-01,2.117077092407271266e-04,1.203781589865684509e-01,2.166256308555603027e-02,5.096446871757507324e-01
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
3.603813424706459045e-02,6.869204640388488770e-01,3.325628815218806267e-03,2.576321363449096680e-01,5.928608588874340057e-03,2.347366244066506624e-04,8.798843249678611755e-03,3.847074694931507111e-04,6.468809442594647408e-04,8.980550774140283465e-05
5.848690494894981384e-02,2.187424339354038239e-03,3.323234617710113525e-01,1.707482896745204926e-02,2.982306778430938721e-01,1.127321229432709515e-04,2.653405666351318359e-01,2.550127101130783558e-05,2.607391588389873505e-02,1.440350606571882963e-04
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
2.353029594814870507e-05,3.731499018613249063e-04,3.133606514893472195e-05,1.594563946127891541e-04,5.512652205652557313e-05,2.952074110507965088e-01,4.220590926706790924e-05,5.907443165779113770e-01,4.034698940813541412e-03,1.093287840485572815e-01
5.983836576342582703e-02,2.268916228786110878e-03,3.266723752021789551e-01,1.762152276933193207e-02,2.973591685295104980e-01,1.418259926140308380e-04,2.652602195739746094e-01,3.222699888283386827e-05,3.062422014772891998e-02,1.811604888644069433e-04
6.849383562803268433e-02,2.686083782464265823e-03,3.196356594562530518e-01,2.057579718530178070e-02,2.926880419254302979e-01,1.148937662946991622e-04,2.701753377914428711e-01,2.666960062924772501e-05,2.545793727040290833e-02,1.457363250665366650e-04
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
3.857468720525503159e-03,1.934491883730515838e-04,2.468842454254627228e-02,1.413219957612454891e-03,2.750723809003829956e-02,1.751513779163360596e-02,2.067296952009201050e-02,4.304035566747188568e-03,8.788899183273315430e-01,2.095810882747173309e-02
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
3.256829921156167984e-03,2.243546623503789306e-04,1.853851415216922760e-02,1.465927809476852417e-03,2.169285900890827179e-02,2.384695969521999359e-02,1.610778458416461945e-02,6.509365513920783997e-03,8.823397159576416016e-01,2.601776644587516785e-02
4.390505254268646240e-01,2.714038267731666565e-02,7.921781390905380249e-02,1.802498996257781982e-01,9.840201586484909058e-02,3.612791624618694186e-05,1.705719679594039917e-01,1.480160517530748621e-05,5.280079785734415054e-03,3.644302341854199767e-05
2.353029594814870507e-05,3.731499018613249063e-04,3.133606514893472195e-05,1.594563946127891541e-04,5.512652205652557313e-05,2.952074110507965088e-01,4.220590926706790924e-05,5.907443165779113770e-01,4.034698940813541412e-03,1.093287840485572815e-01
2.353029594814870507e-05,3.731499018613249063e-04,3.133606514893472195e-05,1.594563946127891541e-04,5.512652205652557313e-05,2.952074110507965088e-01,4.220590926706790924e-05,5.907443165779113770e-01,4.034698940813541412e-03,1.093287840485572815e-01
2.136988565325737000e-03,2.643647312652319670e-04,1.145032793283462524e-02,1.203760737553238869e-03,1.349952630698680878e-02,1.104629933834075928e-01,1.015897467732429504e-02,3.231693804264068604e-02,6.901909708976745605e-01,1.283151954412460327e-01
2.516274798836093396e-05,2.818688226398080587e-04,4.502425508690066636e-05,1.391368714394047856e-04,7.500969513785094023e-05,3.319056034088134766e-01,5.550948117161169648e-05,5.136158466339111328e-01,5.692986305803060532e-03,1.481639146804809570e-01
2.865383774042129517e-02,7.280140519142150879e-01,2.605424495413899422e-03,2.278778702020645142e-01,4.646518733352422714e-03,2.432032779324799776e-04,6.880994420498609543e-03,4.355488345026969910e-04,5.555106326937675476e-04,8.717699529370293021e-05
2.865383774042129517e-02,7.280140519142150879e-01,2.605424495413899422e-03,2.278778702020645142e-01,4.646518733352422714e-03,2.432032779324799776e-04,6.880994420498609543e-03,4.355488345026969910e-04,5.555106326937675476e-04,8.717699529370293021e-05
3.512779176235198975e-01,1.725277677178382874e-02,1.271119415760040283e-01,1.249918639659881592e-01,1.466783136129379272e-01,5.078732283436693251e-05,2.237798720598220825e-01,1.867748324002604932e-05,8.784764446318149567e-03,5.303748184815049171e-05
2.269942015409469604e-01,1.894549429416656494e-01,2.477567456662654877e-02,4.517822265625000000e-01,4.103771224617958069e-02,8.506439189659431577e-05,6.327746063470840454e-02,7.241980347316712141e-05,2.470662351697683334e-03,4.977330536348745227e-05
2.793395469780080020e-05,3.665504045784473419e-04,3.709597876877523959e-05,1.704827445792034268e-04,6.438459968194365501e-05,3.156197071075439453e-01,5.015607166569679976e-05,5.467899441719055176e-01,4.750457126647233963e-03,1.321233063936233521e-01
3.725587157532572746e-03,2.043735439656302333e-04,2.311150915920734406e-02,1.437801402062177658e-03,2.603841200470924377e-02,1.944524981081485748e-02,1.955575868487358093e-02,4.846003837883472443e-03,8.786058425903320312e-01,2.302951738238334656e-02
2.353029594814870507e-05,3.731499018613249063e-04,3.133606514893472195e-05,1.594563946127891541e-04,5.512652205652557313e-05,2.952074110507965088e-01,4.220590926706790924e-05,5.907443165779113770e-01,4.034698940813541412e-03,1.093287840485572815e-01
4.390505254268646240e-01,2.714038267731666565e-02,7.921781390905380249e-02,1.802498996257781982e-01,9.840201586484909058e-02,3.612791624618694186e-05,1.705719679594039917e-01,1.480160517530748621e-05,5.280079785734415054e-03,3.644302341854199767e-05
6.296802312135696411e-02,2.483420539647340775e-03,3.177916109561920166e-01,1.903703808784484863e-02,2.954230904579162598e-01,1.829807588364928961e-04,2.655479311943054199e-01,4.233817890053614974e-05,3.629114851355552673e-02,2.324590604985132813e-04
4.072478711605072021e-01,2.029670216143131256e-02,1.013522446155548096e-01,1.459129899740219116e-01,1.201787143945693970e-01,4.039892155560664833e-05,1.980349570512771606e-01,1.531665839138440788e-05,6.878667976707220078e-03,4.203860953566618264e-05
6.366170197725296021e-02,2.409214619547128677e-03,3.281464874744415283e-01,1.867778412997722626e-02,2.951369285583496094e-01,9.962084732251241803e-05,2.684035599231719971e-01,2.270824370498303324e-05,2.331503853201866150e-02,1.270492211915552616e-04
7.962624728679656982e-02,4.930874705314636230e-01,7.542964536696672440e-03,3.847320973873138428e-01,1.348603703081607819e-02,1.426236703991889954e-04,2.005942352116107941e-02,1.943868701346218586e-04,1.068719080649316311e-03,5.996316758682951331e-05
3.032790869474411011e-02,7.208569645881652832e-01,2.772507723420858383e-03,2.325539439916610718e-01,4.930312745273113251e-03,2.219476737082004547e-04,7.352351211011409760e-03,3.857492411043494940e-04,5.157200503163039684e-04,8.248884842032566667e-05
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
3.318834817036986351e-03,2.109166380250826478e-04,1.955306157469749451e-02,1.388734206557273865e-03,2.242278493940830231e-02,2.450199425220489502e-02,1.688162423670291901e-02,6.206700578331947327e-03,8.765673637390136719e-01,2.894793264567852020e-02
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
3.603813424706459045e-02,6.869204640388488770e-01,3.325628815218806267e-03,2.576321363449096680e-01,5.928608588874340057e-03,2.347366244066506624e-04,8.798843249678611755e-03,3.847074694931507111e-04,6.468809442594647408e-04,8.980550774140283465e-05
4.456724040210247040e-03,2.128345659002661705e-04,2.819705568253993988e-02,1.583047327585518360e-03,3.121003694832324982e-02,1.633562706410884857e-02,2.366238459944725037e-02,3.982745576649904251e-03,8.706462383270263672e-01,1.971330121159553528e-02
4.273493686923757195e-05,4.487103069550357759e-05,1.840623008320108056e-04,5.960499765933491290e-05,2.319068444194272161e-04,3.505080044269561768e-01,1.758636062731966376e-04,1.267654001712799072e-01,1.821058988571166992e-02,5.037769675254821777e-01
5.083864016341976821e-05,4.557445936370640993e-05,2.224035270046442747e-04,6.598525214940309525e-05,2.782550582196563482e-04,3.474397957324981689e-01,2.117077092407271266e-04,1.203781589865684509e-01,2.166256308555603027e-02,5.096446871757507324e-01
2.516275526431854814e-05,2.818687935359776020e-04,4.502426963881589472e-05,1.391367841279134154e-04,7.500972424168139696e-05,3.319054245948791504e-01,5.550944842980243266e-05,5.136160254478454590e-01,5.692985840141773224e-03,1.481638848781585693e-01
4.390505254268646240e-01,2.714038267731666565e-02,7.921781390905380249e-02,1.802498996257781982e-01,9.840201586484909058e-02,3.612791624618694186e-05,1.705719679594039917e-01,1.480160517530748621e-05,5.280079785734415054e-03,3.644302341854199767e-05
2.269942015409469604e-01,1.894549429416656494e-01,2.477567456662654877e-02,4.517822265625000000e-01,4.103771224617958069e-02,8.506439189659431577e-05,6.327746063470840454e-02,7.241980347316712141e-05,2.470662351697683334e-03,4.977330536348745227e-05
6.366170197725296021e-02,2.409214619547128677e-03,3.281464874744415283e-01,1.867778412997722626e-02,2.951369285583496094e-01,9.962084732251241803e-05,2.684035599231719971e-01,2.270824370498303324e-05,2.331503853201866150e-02,1.270492211915552616e-04
4.390505254268646240e-01,2.714038267731666565e-02,7.921781390905380249e-02,1.802498996257781982e-01,9.840201586484909058e-02,3.612791624618694186e-05,1.705719679594039917e-01,1.480160517530748621e-05,5.280079785734415054e-03,3.644302341854199767e-05
5.983836576342582703e-02,2.268916228786110878e-03,3.266723752021789551e-01,1.762152276933193207e-02,2.973591685295104980e-01,1.418259926140308380e-04,2.652602195739746094e-01,3.222699888283386827e-05,3.062422014772891998e-02,1.811604888644069433e-04
2.248931377835106105e-05,3.101880138274282217e-04,3.685541742015630007e-05,1.401420886395499110e-04,6.294683407759293914e-05,3.057007193565368652e-01,4.657099998439662158e-05,5.721883177757263184e-01,4.707837011665105820e-03,1.167839169502258301e-01
2.044019997119903564e-01,2.189369350671768188e-01,2.353109791874885559e-02,4.501086473464965820e-01,3.945543617010116577e-02,1.577707298565655947e-04,5.989432334899902344e-02,1.290733780479058623e-04,3.288130275905132294e-03,9.657281043473631144e-05
6.366170197725296021e-02,2.409214619547128677e-03,3.281464874744415283e-01,1.867778412997722626e-02,2.951369285583496094e-01,9.962084732251241803e-05,2.684035599231719971e-01,2.270824370498303324e-05,2.331503853201866150e-02,1.270492211915552616e-04
2.353029594814870507e-05,3.731499018613249063e-04,3.133606514893472195e-05,1.594563946127891541e-04,5.512652205652557313e-05,2.952074110507965088e-01,4.220590926706790924e-05,5.907443165779113770e-01,4.034698940813541412e-03,1.093287840485572815e-01
2.865383774042129517e-02,7.280140519142150879e-01,2.605424495413899422e-03,2.278777658939361572e-01,4.646518733352422714e-03,2.432032779324799776e-04,6.880994420498609543e-03,4.355488345026969910e-04,5.555103998631238937e-04,8.717699529370293021e-05
3.593078348785638809e-03,1.947663986356928945e-04,2.244508825242519379e-02,1.403845380991697311e-03,2.542010322213172913e-02,1.796014606952667236e-02,1.887294650077819824e-02,4.674678668379783630e-03,8.852034807205200195e-01,2.023190818727016449e-02
4.072478711605072021e-01,2.029670216143131256e-02,1.013522446155548096e-01,1.459129899740219116e-01,1.201787143945693970e-01,4.039892155560664833e-05,1.980349570512771606e-01,1.531665839138440788e-05,6.878667976707220078e-03,4.203860953566618264e-05
3.603813424706459045e-02,6.869204640388488770e-01,3.325628815218806267e-03,2.576321363449096680e-01,5.928608588874340057e-03,2.347366244066506624e-04,8.798843249678611755e-03,3.847074694931507111e-04,6.468809442594647408e-04,8.980550774140283465e-05
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
5.316971242427825928e-02,6.023619174957275391e-01,4.947586916387081146e-03,3.162625730037689209e-01,8.830172009766101837e-03,1.731049705995246768e-04,1.317380554974079132e-02,2.597644634079188108e-04,7.515207980759441853e-04,6.990585825406014919e-05
5.848690494894981384e-02,2.187424339354038239e-03,3.323234617710113525e-01,1.707482896745204926e-02,2.982306778430938721e-01,1.127321229432709515e-04,2.653405666351318359e-01,2.550127101130783558e-05,2.607391588389873505e-02,1.440350606571882963e-04
2.726368438743520528e-05,4.629129834938794374e-04,3.035601184819824994e-05,1.904369419207796454e-04,5.421337846200913191e-05,2.907204329967498779e-01,4.298384374123997986e-05,5.983125567436218262e-01,3.850571345537900925e-03,1.063083112239837646e-01
6.366170197725296021e-02,2.409214619547128677e-03,3.281464874744415283e-01,1.867778412997722626e-02,2.951369285583496094e-01,9.962084732251241803e-05,2.684035599231719971e-01,2.270824370498303324e-05,2.331503853201866150e-02,1.270492211915552616e-04
2.353029594814870507e-05,3.731499018613249063e-04,3.133606514893472195e-05,1.594563946127891541e-04,5.512652205652557313e-05,2.952074110507965088e-01,4.220590926706790924e-05,5.907443165779113770e-01,4.034698940813541412e-03,1.093287840485572815e-01
3.857321105897426605e-03,1.934487081598490477e-04,2.468713186681270599e-02,1.413192832842469215e-03,2.750590816140174866e-02,1.751626655459403992e-02,2.067198604345321655e-02,4.304332658648490906e-03,8.788910508155822754e-01,2.095945924520492554e-02
2.248931377835106105e-05,3.101880138274282217e-04,3.685541742015630007e-05,1.401420886395499110e-04,6.294683407759293914e-05,3.057007193565368652e-01,4.657099998439662158e-05,5.721883177757263184e-01,4.707837011665105820e-03,1.167839169502258301e-01
5.768605842604301870e-05,5.536879325518384576e-05,2.404221013421192765e-04,7.957761408761143684e-05,3.063197364099323750e-04,3.597899973392486572e-01,2.311356074642390013e-04,1.367758065462112427e-01,2.382561750710010529e-02,4.786380827426910400e-01
5.083864016341976821e-05,4.557445936370640993e-05,2.224035270046442747e-04,6.598525214940309525e-05,2.782550582196563482e-04,3.474397957324981689e-01,2.117077092407271266e-04,1.203781589865684509e-01,2.166256308555603027e-02,5.096446871757507324e-01
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
2.248931377835106105e-05,3.101880138274282217e-04,3.685541742015630007e-05,1.401420886395499110e-04,6.294683407759293914e-05,3.057007193565368652e-01,4.657099998439662158e-05,5.721883177757263184e-01,4.707837011665105820e-03,1.167839169502258301e-01
2.726368438743520528e-05,4.629129834938794374e-04,3.035601184819824994e-05,1.904369419207796454e-04,5.421337846200913191e-05,2.907204329967498779e-01,4.298384374123997986e-05,5.983125567436218262e-01,3.850571345537900925e-03,1.063083112239837646e-01
4.072478711605072021e-01,2.029670216143131256e-02,1.013522446155548096e-01,1.459129899740219116e-01,1.201787143945693970e-01,4.039892155560664833e-05,1.980349570512771606e-01,1.531665839138440788e-05,6.878667976707220078e-03,4.203860953566618264e-05
4.273493686923757195e-05,4.487103069550357759e-05,1.840623008320108056e-04,5.960499765933491290e-05,2.319068444194272161e-04,3.505080044269561768e-01,1.758636062731966376e-04,1.267654001712799072e-01,1.821058988571166992e-02,5.037769675254821777e-01
5.657675862312316895e-02,2.106361556798219681e-03,3.329428434371948242e-01,1.646667346358299255e-02,2.993240952491760254e-01,1.258335250895470381e-04,2.635938227176666260e-01,2.832356040016748011e-05,2.867437526583671570e-02,1.609013997949659824e-04
